,stop_name,SCHOOL_TYPE_DESC,dist
1005,DAVENPORT RD AT CALEDONIA PARK RD EAST SIDE,French Public,0.005924812254413066
1006,DONLANDS AVE AT FLOYD AVE,English Separate,0.000890813730984051
1007,KEELE ST AT FLAMBOROUGH DR,English Public,0.003206844830940671
1008,DANFORTH AVE AT PLAYTER BLVD,Private,0.0016323827868426819
1009,DON MILLS RD AT MOATFIELD DR SOUTH SIDE,Private,0.004568492385750607
1010,MAIN ST AT SWANWICK AVE,English Public,0.0005571066915675324
1011,NUGGET AVE AT DOVEDALE CRT,Private,0.005910042970097189
1012,SHEPPARD AVE EAST AT DURNFORD RD,English Public,0.001544076225522712
1013,THE EAST MALL AT THE QUEENSWAY,English Public,0.006833591103021873
1014,COSBURN AVE AT GREENWOOD AVE,English Separate,0.0037443836071909195
1015,LAKE SHORE BLVD WEST AT TWENTY SECOND ST,None,0.0010066568380181795
1016,VARNA DR AT LAWRENCE AVE WEST,English Public,0.0020064306717291485
1017,BELLAMY RD NORTH AT PAINTED POST DR,English Public,0.004554716596594257
1018,LAWRENCE AVE EAST AT OPPOSITE WALKWAY TO RIDGEWOOD RD,English Public,0.009566009247761706
1019,DUFFERIN ST AT SHANLY ST,English Separate,0.0019751052345338836
1020,ISLINGTON AVE AT GOSFIELD GATE SOUTH SIDE,English Public,0.0034396726837144626
1021,SPADINA RD AT HEATH ST WEST,Private,0.002662372479839173
1022,BELLAMY RD NORTH AT ELLESMERE RD SOUTH SIDE,Private,0.0031449488122051532
1023,DREWRY AVE AT HILDA AVE,Private,0.0010457389063081562
1024,EVANS AVE AT KIPLING AVE,Private,0.010457392698376845
1025,DUNDAS ST WEST AT LANSDOWNE AVE,French Public,0.0025250313030228326
1026,OPPOSITE 1275 MORNINGSIDE AVE,Private,0.0019793175235362868
1027,CALVINGTON DR AT EXBURY RD,English Separate,0.0014425644405242184
1028,BATHURST ST AT BLUE FLAG GATE,Private,0.004259745218731567
1029,FINCH AVE EAST AT MCCOWAN RD,Private,0.0033602446072045038
1030,115 SKYWAY AVE,English Public,0.013365352971165579
1031,BURNHAMTHORPE RD AT MARTIN GROVE RD,English Public,0.004746698556589526
1032,VICTORIA PARK AVE AT ST CLAIR AVE EAST,English Separate,0.0026458954032469086
1033,ROYAL YORK RD AT COUNTRY CLUB DR,Private,0.006790918819924336
1034,STEPHEN DR AT WHITWORTH AVE NORTH SIDE,English Separate,0.0052650435708288396
1035,HORNER AVE AT JUDSON ST,Private,0.008954024670447447
1036,BRIMLEY RD AT CHARTLAND BLVD SOUTH,English Public,0.0035326195813457422
1037,BIRCHMOUNT RD AT FINCH AVE EAST,English Separate,0.0037628570908985184
1038,BLOOR ST WEST AT BATHURST ST,English Separate,0.0033037856089660946
1039,SENLAC RD AT BURNETT AVE,Private,0.0044724600267189414
1040,EGLINTON AVE WEST AT RONALD AVE,English Public,0.0029878304766564187
1041,BLOOR ST WEST AT QUEENS PARK,Private,0.001887867607153138
1042,LAMBTON AVE AT BEECHWOOD AVE EAST SIDE,English Public,0.004720480155632123
1043,YONGE ST AT CRESCENT RD SOUTH SIDE (ROSEDALE STATION),Private,0.0025125699693410953
1044,45 NORFINCH DR,English Separate,0.0006581636802146516
1045,SHEPPARD AVE WEST AT KODIAK CRES (SOUTH),English Public,0.005275233923022094
1046,ISLINGTON AVE AT WESTHAMPTON DR SOUTH SIDE,English Public,0.0045320618837771855
1047,OSSINGTON AVE AT CHURCHILL AVE,English Separate,0.0005869959980940937
1048,STEELES AVE EAST AT SHADLOCK ST,English Public,0.0137188968507515
1049,6355 AIRPORT RD,English Separate,0.038270661441662385
1050,BIRCHMOUNT RD AT WALKWAY TO AMBERCROFT BLVD,English Public,0.0054346032675950335
1051,BRIMLEY RD AT DORCOT AVE SOUTH SIDE,English Public,0.005474264233287656
1052,HARBORD ST AT MANNING AVE,English Public,0.0010029860218889776
1053,FINCH AVE EAST AT ALAMOSA DR,English Separate,0.0067931709194159525
1054,BEDFORD RD AT DAVENPORT RD,English Public,0.004684518228951226
1055,WARDEN AVE AT CALVERT RD NORTH SIDE,Private,0.06420863237720044
1056,THE QUEENSWAY AT LOMA RD,Private,0.004877224568400487
1057,KENNEDY RD AT DANFORTH RD NORTH SIDE,English Public,0.0047403011373481135
1058,AVENUE RD AT DUPONT ST,English Public,0.0037391573576918587
1059,WESTON RD AT BRADSTOCK RD,English Separate,0.00133702894159628
1060,ST CLAIR AVE WEST AT AVENUE RD WEST SIDE,English Public,0.001804548657542145
1061,O'CONNOR DR AT PAPE AVE,English Public,0.002434495389587007
1062,OPPOSITE 2650 ST CLAIR AVE WEST,English Public,0.002040858578245437
1063,SENLAC RD AT ELLERSLIE AVE,English Public,0.0013523505467377304
1064,QUEEN ST WEST AT SPADINA AVE,English Public,0.001464926629500067
1065,WARDEN AVE AT HIGHWAY 7,English Separate,0.04224819120845152
1066,ELLESMERE RD AT MORNELLE CRT,None,0.002480576344301233
1067,BATHURST ST AT HEATHDALE RD SOUTH SIDE,Private,0.005058714471085404
1068,MARTIN GROVE RD AT ALBION RD,Private,0.000719048828438768
1069,ST CLAIR AVE EAST AT DENVALE RD,English Public,0.001657044806956068
1070,HARBORD ST AT GRACE ST,English Public,0.0017207151545761072
1071,BAYVIEW AVE AT GARNIER PARK,English Separate,0.003956950426195403
1072,MCCOWAN RD AT ST ANDREWS RD,English Public,0.0031233141149615796
1073,O'CONNOR DR AT WOODBINE AVE,English Separate,0.001588890608682348
1074,LANSDOWNE AVE AT DUPONT ST,English Separate,0.0062900980779182795
1075,BIRCHMOUNT RD AT DANFORTH AVE,English Separate,0.0020396549590987207
1076,FERRIS RD AT SQUIRES AVE,English Public,0.004030082095816077
1077,LESLIE ST AT GREYHOUND DR SOUTH SIDE,English Separate,0.0012910436324716995
1078,YONGE ST AT FINCH AVE WEST,Private,0.0007731496725332258
1079,38 ORFUS RD,English Public,0.0005187812579938308
1080,MILVAN DR AT PENN DR (NORTH),English Public,0.004118700829992536
1081,KEELE ST AT INGRAM DR,English Separate,0.0026003297884184843
1082,STEEPROCK DR AT WHITEHORSE RD,Private,0.005397058541722785
1083,PARK RD (ZOO) AT KIRKHAMS RD EAST SIDE,English Public,0.010311431488100571
1084,BAY ST AT CHARLES ST WEST SOUTH SIDE,Private,0.0021795124003203808
1085,KEELE ST AT LAWRENCE AVE WEST NORTH SIDE,English Public,0.004081033326691996
1086,VICTORIA PARK AVE LOOP AT STEELES AVE EAST,Private,0.0057117302441976265
1087,UPPER HIGHLAND CRES AT MUNRO BLVD,English Public,0.005018415645593994
1088,DONLANDS AVE AT SOMERS AVE SOUTH SIDE,English Public,0.002719871515565123
1089,MARTIN GROVE RD AT RAMPART RD,English Separate,0.0024262021949794676
1090,FLEMINGTON RD AT BLOSSOMFIELD DR,English Public,0.003218323246480565
1091,WINDERMERE PLACE AT WINDERMERE AVE,English Public,0.008138683785899981
1092,OLD WESTON RD AT ROCKWELL AVE,English Public,0.0022507784752117364
1093,JANE ST AT EGLINTON AVE WEST NORTH SIDE,English Public,0.0036442447419270056
1094,44 LONGBOURNE DR,English Public,0.002350185607839692
1095,ELLESMERE RD AT CALVERLEY TRAIL,English Separate,0.003956659836363044
1096,COLLEGE ST AT BROCK AVE,English Separate,0.0004883373695536159
1097,YONGE ST AT GLENGROVE AVE WEST,Private,0.0036740738274002784
1098,MORNINGSIDE AVE AT FORDOVER DR,English Public,0.006982313116084707
1099,FINCH AVE EAST AT TAPSCOTT RD,English Public,0.006757447311876758
1100,CARLTON ST AT ONTARIO ST,English Public,0.0025580790295989266
1101,YONGE ST AT BELSIZE DR,Private,0.0013170696594114568
1102,YORK MILLS RD AT UPPER HIGHLAND CRES,English Public,0.005205822409936767
1103,MARTIN GROVE RD AT MILKWOOD AVE,English Public,0.0021496034962600833
1104,CHRISTIE ST AT DAVENPORT RD,English Separate,0.0045546328656687835
1105,EGLINTON AVE WEST AT OLD FOREST HILL RD,Private,0.0016913261118391067
1106,MORNINGSIDE AVE AT CASEBRIDGE CRT,Private,0.0029581596870442476
1107,HUNTINGWOOD DR AT ST CRISPINS DR,English Public,0.0036624320787876077
1108,WILLOWDALE AVE AT ABITIBI AVE NORTH SIDE,English Public,0.0033967075117421345
1109,EAST AVE AT EAST WILLOW GATE,English Public,0.002432060551221043
1110,SHEPPARD AVE EAST AT ATRIUM LANE,English Public,0.0018073965522823249
1111,MIDLAND AVE AT SOUTH SHIELDS AVE,English Separate,0.0009126690460180183
1112,UNDERPASS GATE AT FENELON DR EAST SIDE,English Public,0.0027301595926197218
1113,KENNEDY RD AT BRIGSTOCK RD SOUTH SIDE,English Public,0.008487530421317318
1114,WASHBURN WAY AT SHEPPARD AVE EAST NORTH SIDE,English Separate,0.0010781694352545803
1115,WESTON RD AT HUMBER BLVD,English Separate,0.002991277662674604
1116,ALNESS ST AT FLINT RD,Private,0.01259445831722048
1117,LAKE SHORE BLVD WEST AT THIRTY FIRST ST,English Public,0.0008292118042969668
1118,OPPOSITE 49 MABELLE AVE,English Public,0.0020911975518144786
1119,LITTLES RD AT OLD FINCH AVE,English Public,0.0017354696444446076
1120,HIGH PARK AVE AT GLENLAKE AVE,English Public,0.00453927262110569
1121,KENNEDY RD AT RADNOR AVE,English Public,0.005011502136004773
1122,JANE ST AT TRETHEWEY DR,English Separate,0.005627844805162283
1123,WICKSTEED AVE AT BRENTCLIFFE RD,Private,0.00709580236688526
1124,WARDEN AVE AT FAIRFAX CRES,English Public,0.004301306434380184
1125,CRESCENT RD AT ROSEDALE RD WEST SIDE,English Public,0.0032424571433682507
1126,WILLOWDALE AVE AT CENTRE AVE,Private,0.003512524375837952
1127,WESTON RD AT BURGUNDY CRT NORTH SIDE,English Separate,0.0030219710402190677
1128,WASHBURN WAY AT MAMMOTH HALL TRAIL,English Public,0.0023204777932018168
1129,75 THE EAST MALL,English Public,0.009830174096886237
1130,LESLIE ST AT LONGWOOD DR,Private,0.0038153689803082555
1131,PARK LAWN RD AT CANNON RD,English Separate,0.002319342805961877
1132,LAKE SHORE BLVD WEST AT THIRTIETH ST,English Public,0.0012377905780488704
1133,MCCOWAN RD AT GILLINGHAM AVE,English Public,0.009083790527159933
1134,QUEEN ST EAST AT JONES AVE,English Public,0.0015960258415793928
1135,CHRISTIE ST AT TYRREL AVE,Private,0.003944824088639115
1136,WOODWARD AVE AT QUEEN ST EAST,English Public,0.002431879738781262
1137,DON MILLS RD AT FINCH AVE EAST,English Public,0.0033343512198012975
1138,QUEEN ST EAST AT BROOKLYN AVE,English Public,0.002679174684260117
1139,VICTORIA PARK AVE AT MEIGHEN AVE,English Separate,0.004868649928671979
1140,LESLIE ST AT YORK MILLS RD SOUTH SIDE,Private,0.0049379024791678175
1141,GILTSPUR DR AT JANE ST,English Public,0.006483527347748199
1142,LONG BRANCH LOOP,French Public,0.0016286647497185218
1143,PARK ST AT ATLEE AVE,English Public,0.0033586650899667214
1144,KINGSTON RD AT CHINE DR,English Separate,0.002944415790868571
1145,BIRCHMOUNT RD AT BONIS AVE,English Public,0.0021643504433943813
1146,HIGHVIEW AVE AT LILLINGTON AVE,English Public,0.003496703497396135
1147,BROOKLAWN AVE AT KINGSTON RD SOUTH SIDE,English Public,0.0018572001547041467
1148,KINGSTON RD AT RESTHAVEN MEMORIAL GARDENS,English Separate,0.0009302178252081715
1149,AVENUE RD AT WILSON AVE,English Public,0.002228611443261498
1150,BAYVIEW AVE AT TRUMAN RD,English Public,0.00959524619616924
1151,SOUTH DR AT GLEN RD,Private,0.005491924736755558
1152,SHEPPARD AVE EAST AT MASSIE ST WEST SIDE,English Separate,0.0036905288967865315
1153,MORNINGSIDE AVE AT SEWELLS RD NORTH SIDE,English Separate,0.005064414091611902
1154,THE DONWAY WEST AT LAWRENCE AVE EAST NORTH SIDE,Private,0.0018708330460447391
1155,DAVENPORT RD AT CHRISTIE ST WEST SIDE,English Separate,0.00416996470399044
1156,JONES AVE AT SHUDELL AVE,English Public,0.0023633228701380416
1157,YORK MILLS RD AT HEDGEWOOD RD EAST SIDE,English Public,0.007491226406905622
1158,DAWES RD AT DENTONIA PARK AVE,Private,0.0020150473190176984
1159,KENNEDY RD AT FORBES RD,English Public,0.005880720606907147
1160,STEELES AVE WEST AT CAPSTAN GATE,Private,0.007949327626373072
1161,PHARMACY AVE AT CHRISTINA CRES (SOUTH),English Separate,0.0029101231033782475
1162,BLOOR ST EAST AT CHURCH ST,Private,0.004291886365575237
1163,PHARMACY AVE AT SUNDRIDGE DR,English Public,0.005111107814178966
1164,DUPONT ST AT DOVERCOURT RD,English Public,0.004089763302357666
1165,MT PLEASANT RD AT ERSKINE AVE,Private,0.0012913133670274498
1166,O'CONNOR DR AT RIVERCOURT BLVD,English Public,0.001776310179947866
1167,NEPTUNE DR AT RAJAH ST,Private,0.0042399990130765714
1168,519 KENNEDY RD,English Public,0.004629383338308156
1169,VICTORIA PARK AVE AT ELVASTON DR SOUTH SIDE,English Public,0.005784342060246608
1170,COLLEGE ST AT MAJOR ST,English Public,0.001593420686259822
1171,GARYRAY DR AT NORELCO DR,English Public,0.009153094122842301
1172,OAKWOOD AVE AT ST CLAIR AVE WEST NORTH SIDE,English Public,0.0016230039354742114
1173,GLEN RD AT DOUGLAS DR,Private,0.0014599980140630638
1174,BURNHAMTHORPE RD AT RENFORTH DR WEST SIDE,English Public,0.004343569137661054
1175,PARLIAMENT ST AT WELLESLEY ST EAST SOUTH SIDE,English Public,0.002084712215285887
1176,WESTON RD AT DORA SPENCER RD NORTH SIDE,English Public,0.0048349478706220545
1177,OPPOSITE 1314 MILITARY TRAIL,University,0.0025277048347246162
1178,3700 BLOOR ST WEST AT RESURRECTION RD,Private,0.002132562425766965
1179,FINCH AVE EAST AT CHEROKEE BLVD,English Public,0.0022379375279603813
1180,BATHURST ST AT DREWRY AVE,Private,0.002885107873865445
1181,YONGE ST AT MONTGOMERY AVE,English Separate,0.0015378501254109903
1182,DOVERCOURT RD AT DAVENPORT RD SOUTH SIDE,English Public,0.004812865367417479
1183,OSSINGTON AVE AT HARBORD ST,English Public,0.00220309294609159
1184,4375 CHESSWOOD DR,Private,0.0005735241576404785
1185,JONES AVE AT SPROAT AVE SOUTH SIDE,English Public,0.0023017720858370607
1186,HIGHVIEW AVE AT BAUDINA CRES,English Public,0.0014131930261410666
1187,DUFFERIN ST AT DUNDAS ST WEST,English Public,0.004195340264074915
1188,YONGE ST AT CRANBROOKE AVE,English Separate,0.0018729176643537372
1189,VICTORIA PARK AVE AT DRAYCOTT DR SOUTH SIDE,English Public,0.0045795369496662635
1190,LOWER JARVIS ST AT THE ESPLANADE,English Public,0.00048099141905555626
1191,YONGE ST AT BISHOP AVE NORTH SIDE (FINCH STATION),Private,0.0011744151498327964
1192,MCNICOLL AVE AT MOGUL DR,English Public,0.0012795524188875468
1193,BRIMLEY RD AT STEELES AVE EAST,English Public,0.004521663381413362
1194,KINGSTON RD AT SOUTHWOOD DR,English Public,0.003941893212025481
1195,615 THE EAST MALL,English Separate,0.002553648526635996
1196,SHEFFIELD ST AT DENSLEY AVE,English Public,0.008216560742518529
1197,BRENYON WAY AT PIONEER PATHWAY,English Separate,0.0016716750898085916
1198,BANNATYNE DR AT RIDERWOOD DR,Private,0.005879295224265202
1199,DUNDAS ST WEST AT SHORNCLIFFE RD,Private,0.004113329388536519
1200,SHEPPARD AVE EAST AT OLD LESLIE ST (LESLIE STATION),English Public,0.009480405572887615
1201,SHEPPARD AVE WEST AT WILSON HEIGHTS BLVD,English Public,0.005273751662098538
1202,STEELES AVE WEST AT OLD WESTON RD,English Public,0.016274412692712324
1203,DAVENPORT RD AT WYCHWOOD PARK WEST SIDE,English Public,0.004416975560697029
1204,WILLOWDALE AVE AT ELMWOOD AVE,Private,0.0022977569265793707
1205,STEELES AVE EAST AT VALLONCLIFFE RD,English Public,0.003508907750837398
1206,ST CLAIR AVE WEST AT MONDOVI GATE WEST SIDE,Private,0.0055645561910004325
1207,OPPOSITE 519 KENNEDY RD (CEMETERY),English Public,0.00481433521783197
1208,MCNICOLL AVE AT BRIMLEY RD,English Public,0.005176847440084111
1209,549 OAKDALE RD,English Public,0.00231358924946799
1210,SYMINGTON AVE AT BLOOR ST WEST NORTH SIDE,English Separate,0.004405445035699647
1211,OAKWOOD AVE AT ST CLAIR AVE WEST,English Public,0.0009681609020934589
1212,WESTON RD AT CHURCH ST SOUTH SIDE,English Separate,0.004596417918306681
1213,250 CONSUMERS RD,Private,0.0014361120985799327
1214,VAN HORNE AVE AT LUCIFER DR,English Separate,0.0018168793965796378
1215,EGLINTON AVE EAST AT PRUDHAM GATE,Private,0.0016012341330941058
1216,ST CLAIR AVE WEST AT NORTHCLIFFE BLVD,English Separate,0.0012852689745955564
1217,BAYVIEW AVE AT FLEMING CRES NORTH SIDE,Private,0.0019722983625671086
1218,JANE ST AT COURAGE AVE SOUTH SIDE,English Separate,0.0029920948421198732
1219,WARDEN AVE AT 125 BAMBURGH CIR APTS,English Separate,0.003254156831929744
1220,ANTIBES DR (SOUTH) AT TORRESDALE AVE EAST SIDE,English Public,0.006452897742702555
1221,YONGE ST AT MOORE PARK AVE,Private,0.0017408803300461354
1222,ERINGATE DR AT WELLESWORTH DR,English Separate,0.00215828693924623
1223,ATKINSON AVE AT DUNDURN CRES (SOUTH),English Separate,0.028303839295594515
1224,ST CLAIR AVE WEST AT JANE ST,English Public,0.002436702533453884
1225,BLOOR ST WEST AT PRINCE EDWARD DR NORTH WEST SIDE,English Public,0.006241508102447547
1226,BRIMLEY RD AT SEMINOLE AVE NORTH SIDE,English Public,0.0020625700462898874
1227,PHARMACY AVE AT KELLYVALE RD,English Public,0.003017701429664745
1228,SPADINA RD AT LOWTHER AVE,Private,0.0008178713274529234
1229,YORK MILLS RD AT OLD YONGE ST,English Public,0.007927673387117355
1230,STEELES AVE WEST AT CARPENTER RD,English Public,0.0076929577822306
1231,MCCOWAN RD AT WALKWAY TO ALANBULL SQ,English Separate,0.0032286624266192184
1232,900 KENNEDY RD,English Public,0.003931343586098457
1233,BATHURST ST AT BRIDGMAN AVE,None,0.004077101552822518
1234,CULFORD RD AT RIDGE POINT CRES,English Public,0.0073811713498672825
1235,ISLINGTON AVE AT DIXON RD,English Public,0.00458873786753375
1236,339 THE WEST MALL,English Public,0.002554807589770726
1237,COLLEGE ST AT DUFFERIN ST,English Separate,0.0035159955782913354
1238,MCNICOLL AVE AT EAGLE POINT RD,English Public,0.002271524300185095
1239,PARK ST AT NATAL AVE,English Public,0.005420308954473128
1240,MARKHAM RD AT SPRINGDALE ST,English Public,0.06128215289967605
1241,BELLAMY RD NORTH AT AMBERJACK BLVD (NORTH),English Separate,0.004309670823602954
1242,WILSON AVE AT YONGE BLVD EAST SIDE,English Separate,0.003724635885114294
1243,OPPOSITE 689 WARDEN AVE,English Separate,0.006768679220965453
1244,WELLESWORTH DR AT TORRINGTON DR NORTH SIDE,English Public,0.0012649325120036204
1245,COSBURN AVE AT PAPE AVE,English Public,0.0024614383178230975
1246,ARLETA AVE AT TINA CRT,English Separate,0.0027801027151930554
1247,KENNEDY RD AT ST CLAIR AVE EAST NORTH SIDE,English Public,0.004097786933874077
1248,WINDERMERE AVE AT ST OLAVES RD,English Public,0.0017203847768550186
1249,KING ST WEST AT WILSON PARK RD,Private,0.0025566747113440398
1250,WESTON RD AT OAK ST,English Separate,0.011030693959450853
1251,PAPE AVE AT BAIN AVE,English Public,0.002766952647741497
1252,HUMBERWOOD BLVD AT HONEYVIEW PL,English Separate,0.004516162009624553
1253,BRIMLEY RD AT HUNTINGWOOD DR,English Public,0.0034074846660592352
1254,2901 JANE ST,English Separate,0.002982207780167991
1255,BELLAMY RD NORTH AT NORTHLEIGH DR,English Separate,0.0014042849387577443
1256,UNDERHILL DR AT BROOKBANKS DR SOUTH SIDE,English Public,0.0043008853204022325
1257,RUNNYMEDE RD AT COLBECK ST,English Public,0.0010467877853424644
1258,BATHURST ST AT PATRICIA AVE NORTH SIDE,Private,0.0010715935606674253
1259,MCCOWAN RD AT HERITAGE RD,English Public,0.04354445854580737
1260,OPPOSITE 1801-1821 ALBION RD,English Separate,0.009308166587599415
1261,MT PLEASANT RD AT HEATH ST EAST,English Separate,0.005253073938911936
1262,JANE ST AT GOLDWIN AVE SOUTH SIDE,English Public,0.0014811757544367222
1263,THISTLE DOWN BLVD AT THISTLE DOWN BLVD NORTH SIDE,English Separate,0.0022581533714040197
1264,IAN MACDONALD BLVD AT THE CHIMNEYSTACK RD,University,0.0033861897707705836
1265,ARLETA AVE AT SPENVALLEY DR,English Separate,0.002925735100341159
1266,ST CLAIR AVE EAST AT REXLEIGH DR,English Public,0.002098177512275395
1267,STEELES AVE WEST AT NORFINCH DR,English Public,0.005325921748668599
1268,CULFORD RD AT GULLIVER RD,English Separate,0.0061728362519326285
1269,RATHBURN RD AT ELMCREST RD,English Public,0.0034884992374922363
1270,MAPLE LEAF DR AT BOURDON AVE,English Separate,0.0012128936660415692
1271,O'CONNOR DR AT DOHME AVE,English Public,0.0032507010332929348
1272,MILVAN DR AT MILWICK DR (SOUTH),English Public,0.0034620668137519675
1273,SYMINGTON AVE AT ANTLER ST,English Separate,0.00144266304571016
1274,ROYALCREST RD AT LEADING RD,English Separate,0.0023506447694854517
1275,BERMONDSEY RD AT BARTLEY DR,Private,0.0019187029381981338
1276,45 IRONSIDE CRES,English Public,0.013676887851922923
1277,RUNNYMEDE RD AT DUNDAS ST WEST,English Public,0.005286782951676946
1278,92 OAKDALE RD,English Public,0.0082258430591581
1279,CALEDONIA RD AT INNES AVE NORTH SIDE,English Public,0.003270210341810981
